	GVHD_Control_TP1	GVHD_Control_TP1.1	GVHD_Antibiotics_TP1	GVHD_Antibiotics_TP1.1	GVHD_Antibiotics_TP1.2	GVHD_Antibiotics_TP1.3	GVHD_Antibiotics_TP1.4	GVHD_Antibiotics_TP1.5	GVHD_Antibiotics_TP1.6	BM_Antibiotics_TP1	BM_Antibiotics_TP1.1	BM_Antibiotics_TP1.2	BM_Control_TP1	BM_Control_TP1.1	BM_Control_TP1.2	GVHD_Control_TP2	GVHD_Control_TP2.1	GVHD_Control_TP2.2	GVHD_Control_TP2.3	GVHD_Antibiotics_TP2	GVHD_Antibiotics_TP2.1	GVHD_Antibiotics_TP2.2	GVHD_Antibiotics_TP2.3	GVHD_Antibiotics_TP2.4	BM_Antibiotics_TP2	BM_Antibiotics_TP2.1	BM_Antibiotics_TP2.2	BM_Control_TP2	BM_Control_TP2.1	GVHD_Control_TP3	GVHD_Control_TP3.1	GVHD_Antibiotics_TP3	GVHD_Antibiotics_TP3.1	GVHD_Antibiotics_TP3.2	GVHD_Antibiotics_TP3.3	GVHD_Antibiotics_TP3.4	GVHD_Antibiotics_TP3.5	GVHD_Antibiotics_TP3.6	BM_Antibiotics_TP3	BM_Antibiotics_TP3.1	BM_Antibiotics_TP3.2	BM_Control_TP3	BM_Control_TP3.1	Steady_state_TP2	Steady_state_TP2.1	Steady_state_TP3	GVHD_Control_TP4	GVHD_Control_TP4.1	GVHD_Antibiotics_TP4	GVHD_Antibiotics_TP4.1	GVHD_Antibiotics_TP4.2	GVHD_Antibiotics_TP4.3	GVHD_Antibiotics_TP4.4	GVHD_Antibiotics_TP4.5	BM_Antibiotics_TP4	BM_Antibiotics_TP4.1	BM_Antibiotics_TP4.2	BM_Control_TP4
zOTU_709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121536217792902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_71	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.4759289767527	0	0	0.0097143967359627	0.291686922702965	0.109210047324354	0	0	0	0	0	0	0	0	0	0	0.0358487184083169	0	0	0	0	0	0	0	0	0	0	0	0.453938584779706	0	0	0.0699790062981106	0.0585251658213032	0.47634691195795	0	0	0	0	0	0	0.176928520877565	0	0	0	0.436681222707424
zOTU_711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0364608653378707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349895031490553	0	0	0	0	0	0	0	0	0	0	0	0	0.0808668930939673
zOTU_712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0780335544284042	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_719	1.05335274471183	0.65820966969842	1.23523093447905	0	0	0	0	0	0	0	0	0	0.261039808570807	0.421014094819696	0.356327089995432	0	0.553720613949874	0.0850753524550316	0.012134449702706	0	0	0	0	0	0	0	0	0.0521648408972353	0.0998502246630055	0.197167951245743	0.438997622096214	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0.108932461873638	0	0	0	0.525624178712221	0.250521920668058	0	0	0	0	0	0	0.636942675159236	0	0	0
zOTU_72	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.4759289767527	0.0182731841023298	0.344906875143711	0.097143967359627	0.0486144871171609	0.0485377988108239	0	0	0	0	0	0	0	0	0.273865414710485	0.116491928773506	0.0537730776124754	0.292665081397476	0	0	0	0	0	0	0	0	0	0	0.0801068090787717	0.196078431372549	2.43055555555556	0.734779566130161	0.117050331642606	0.114980289093298	0.445372303409882	0	0	0	0	0	0	0	0	0	0.161733786187935
zOTU_721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0459875833524948	0	0	0.024268899405412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_722	1.89260940310011	0.718046912398277	1.80809165771572	0	0	0.0823045267489712	0	0	0	0	0	0	0.250163149880357	0.695588504484715	0.593878483325719	0.183950333409979	0.485719836798135	0.145843461351483	0	0	0	0	0	0	0	0	0	0.0652060511215441	0.116491928773506	0.250941028858218	0.484726541064569	0	0	0	0	0	0	0	0	0	0	0.0267022696929239	0.108932461873638	0	0	0	0.542049934296978	0.570633263743911	0	0	0	0	0	0	1.03503184713376	0	0	0
zOTU_723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121536217792902	0	0	0	0	0	0	0	0	0	0	0	0.0358487184083169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0821287779237845	0	0	0	0	0	0	0	0	0	0	0
zOTU_729	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0.0182731841023298	0	0.0388575869438508	0.0486144871171609	0.0364033491081179	0	0	0	0	0	0	0	0	0.0391236306729265	0.0166417041105009	0.143394873633268	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0.173564753004005	0.0762527233115468	0.0150966183574879	0	0	0.0492772667542707	0.11134307585247	0.0579038795599305	0.298804780876494	0.544959128065395	0	0.445765230312036	0.0353857041755131	0	0	0	0.0161733786187935
zOTU_73	0.025691530358825	0	0	0	0	0	0	0	0	0	0	0	0.0217533173809006	0.0915248032216731	0	0.114968958381237	0.126287157567515	0.206611570247934	0	0	0	0	0	0	0	0	0	0.156494522691706	0.0499251123315027	0.125470514429109	0.0274373513810134	0	0	0	0	0	0	0	0	0	0	0.0801068090787717	0.42483660130719	0.0301932367149758	0.0174947515745276	0.429184549356223	0.0164257555847569	0.11134307585247	0	0	0	0	0	0	0	0	0	0.501374737182597
zOTU_730	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0537730776124754	0	0	0	0	0	0	0	0	0	0	0	0	0.0435729847494553	0	0	0	0	0.0417536534446764	0	0	0	0	0	0	0	0	0	0
zOTU_731	0	0.0119674485399713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0.0492772667542707	0	0	0	0	0	0	0	0	0	0	0.258774057900695
zOTU_732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0728066982162359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0975419430355053	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_733	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.0183049606443346	0.00913659205116491	0.0229937916762474	0.0097143967359627	0.0972289742343218	0.0485377988108239	0	0	0	0	0	0	0	0	0.0260824204486176	0.0832085205525046	0	0.0274373513810134	0	0	0	0	0	0	0	0	0	0	0.0400534045393858	0.0108932461873638	0.105676328502415	0	0.0390167772142021	0.0328515111695138	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0762527233115468	0	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00913659205116491	0	0	0.0243072435585805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0452898550724638	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_742	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179243592041585	0	0	0	0	0	0	0	0	0	0	0	0.0934579439252336	0	0	0	0.0975419430355053	0	0.0278357689631176	0	0	0	0	0	0	0	0	0	0
zOTU_744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0646935144751739
zOTU_747	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.0326299760713509	0.0366099212886692	0.0274097761534947	0.0229937916762474	0.0485719836798135	0.0364608653378707	0.0485377988108239	0	0	0	0	0	0	0	0	0	0	0.0358487184083169	0.0365831351746845	0	0	0	0	0	0	0	0	0	0	0.120160213618158	0.0435729847494553	0.0150966183574879	0.0174947515745276	0.0390167772142021	0.0985545335085414	0.0278357689631176	0.231615518239722	0.049800796812749	0.520188258607877	0	0.594353640416048	0.424628450106157	0	0	0	0.0161733786187935
zOTU_748	0.0171276869058834	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0.0097143967359627	0	0	0	0	0	0	0	0	0	0	0	0.0332834082210018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113213650331554
zOTU_752	0	0	0	0	0	0	0	0	0	0	0	0	0.108766586904503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0912884715701617	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0.0390167772142021	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_759	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0	0	0.024268899405412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0780335544284042	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_76	0.025691530358825	0	0	0	0	0	0	0	0	0	0	0	0.108766586904503	1.20812740252608	0.00913659205116491	0	0	0	3.49472151437932	0	0	0	0	0	0	0	0	0	0.948577134298552	0.0179243592041585	0.256081946222791	0	0	0	0	0	0	0	0	0	0	0.173564753004005	0	0	0.174947515745276	0.507218103784627	0.0985545335085414	0	0	0	0	0	0	0	0	0	0	0.905709202652434
zOTU_760	0	0	0	0	0	0	0	0	0	0	0	0.0462962962962963	0	0	0	0	0	0	0	0	0.0564652738565782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126182965299685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_761	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_762	0.0171276869058834	0	0	0	0	0	0	0	0	0	0	0	0.0435066347618012	0.0915248032216731	0.00913659205116491	0.0229937916762474	0.097143967359627	0.0607681088964511	0.206285644946002	0	0	0	0	0	0	0	0	0.0130412102243088	0.0665668164420037	0.0716974368166338	0.146332540698738	0	0	0	0	0	0	0	0	0	0	0.333778371161549	0.130718954248366	0.0301932367149758	0.0174947515745276	0.0780335544284042	0.509198423127464	0.153096729297147	0.347423277359583	0.697211155378486	0.693584344810503	0	0.742942050520059	0.247699929228592	0	0	0	0.307294193757076
zOTU_764	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146439685154677	0.0182731841023298	0	0.0291431902078881	0.0364608653378707	0	0	0	0	0	0	0	0	0	0.0521648408972353	0.0332834082210018	0	0.0274373513810134	0	0	0	0	0	0	0	0	0	0	0	0.0108932461873638	0.0452898550724638	0	0	0.164257555847569	0.11134307585247	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_766	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400534045393858	0	0	0.0174947515745276	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.0970402717127608
zOTU_768	0.0599469041705918	0	0	0	0	0	0	0	0	0	0	0	1.13117250380683	0.604063701263042	1.28825947921425	0.321913083467464	1.02001165727608	1.32474477394264	0.873680378594831	0	0	0	0	0	0	0	0	1.1867501304121	0.399400898652022	1.29055386269941	0.996890433510152	0	0	0	0	0	0	0	0	0	0	0.307076101468625	0.751633986928105	0.513285024154589	0.66480055983205	0.780335544284042	0.68988173455979	0.2366040361865	0	0	0	0	0	0	0	0	0	0.452854601326217
zOTU_769	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0.00913659205116491	0	0	0.0121536217792902	0.339764591675768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400534045393858	0	0	0.209937018894332	0.0780335544284042	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_77	0.171276869058834	0	0	0	0	0	0	0	0	0	0	0	0.250163149880357	0.292879370309354	0.182731841023298	0.275925500114969	0.777151738877016	0.0972289742343218	0.169882295837884	0	0	0	0	0	0	0	0	0.639019300991132	0.282908969878516	0.0716974368166338	0.0731662703493689	0	0	0	0	0	0	0	0	0	0	0.373831775700935	0.501089324618736	1.4945652173913	0.559832050384884	0.721810378462739	0.197109067017083	0.0835073068893528	0	0	0	0	0	0	0	0	0	0.226427300663109
zOTU_771	0	0	0	0	0	0	0	0	0	0	0	0	0.0870132695236023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243072435585805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182915675873422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_782	0.582341354800034	0.155576831019627	0.537056928034372	0	0.0843170320404722	0.0823045267489712	0	0	0	0	0	0	0.0761366108331521	0.109829763866008	0.201005025125628	0	0.10685836409559	0.0729217306757414	0	0	0	0	0	0	0	0	0	0.0391236306729265	0.0166417041105009	0.0537730776124754	0.0731662703493689	0	0	0	0	0	0	0	0	0	0	0	0.0217864923747277	0	0	0	0.147831800262812	0.11134307585247	0	0	0	0	0	0.0353857041755131	0.398089171974522	0	0	0
zOTU_783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0
zOTU_784	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.0183049606443346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934579439252336	0	0	0.0699790062981106	0	0	0	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291226792864944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0537730776124754	0.109749405524053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485377988108239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122463261021693	0.0195083886071011	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_796	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0	0	0	0.0729217306757414	0	0	0	0	0	0	0	0	0	0	0.0998502246630055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174947515745276	0	0	0.069589422407794	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_797	0	0	0	0	0	0	0	0	0	0	0	0	0.0326299760713509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0.104968509447166	0.0195083886071011	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_799	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0.0194287934719254	0.0486144871171609	0.0364033491081179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192442267319804	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0492772667542707	0	0	0	0	0	0	0	0	0	0	0
zOTU_802	0	0	0	0	0	0	0	0	0	0	0	0	0.0652599521427018	0.311184330953688	0.0274097761534947	0	0	0.0486144871171609	0.0485377988108239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200267022696929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_807	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0366099212886692	0.00913659205116491	0.252931708438722	0.0777151738877016	0	0.012134449702706	0	0	0	0	0	0	0	0	0.195618153364632	0.149775336994508	0.107546155224951	0.0457289189683556	0	0	0	0	0	0	0	0	0	0	0.160213618157543	0.163398692810458	0.0754830917874396	0	0.0780335544284042	0.180683311432326	0.167014613778706	0	0	0	0	0	0	0	0	0	0
zOTU_81	1.29314036139419	6.0435615126855	0	0	0	0	0	0	0	0.0662690523525514	0	0	0	0	0	0	0	0	0.024268899405412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0267022696929239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_810	0.0342553738117667	0	0	0	0	0	0	0	0	0	0	0	0.228409832499456	0.109829763866008	0.228414801279123	0.0459875833524948	0.155430347775403	0.182304326689353	0.18201674554059	0	0	0	0	0	0	0	0	0.286906624934794	0.133133632884007	0.179243592041585	0.173769892079751	0	0	0	0	0	0	0	0	0	0	0.0267022696929239	0.217864923747277	0.120772946859903	0.0874737578726382	0.214592274678112	0.0821287779237845	0.0139178844815588	0	0	0	0	0	0.0353857041755131	0	0	0	0.0323467572375869
zOTU_811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0365463682046597	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166417041105009	0.107546155224951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164257555847569	0	0	0	0	0	0	0	0	0	0	0.129387028950348
zOTU_814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243072435585805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0260824204486176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0150966183574879	0.0874737578726382	0.0390167772142021	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_82	0	0	0	0	0	0	0	0	0	0	0	0	0.152273221666304	0	0.00913659205116491	0	0.388575869438508	0.0121536217792902	0.0485377988108239	0	0	0	0	0	0	0	0	0	0.299550673989016	0.215092310449901	0.347539784159502	0	0	0	0	0	0	0	0	0	0	0	0.0217864923747277	0.935990338164251	0.629811056682995	0	0.0164257555847569	0.626304801670146	0	0	0	0	0	0	0	0	0	0
zOTU_820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00913659205116491	0	0.0097143967359627	0	0.133478946729766	0	0	0	0	0	0	0	0	0.0652060511215441	0	0.0179243592041585	0.0548747027620267	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349895031490553	0	0	0	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16772823779193	0	0	0	0
zOTU_824	0	0	0	0	0	0	0	0	0	0	0	0	0.163149880356754	0.128134724510342	0.155322064869804	0.0229937916762474	0.14571595103944	0.133689839572193	0.0728066982162359	0	0	0	0	0	0	0	0	0.143453312467397	0.0166417041105009	0.107546155224951	0.100603621730382	0	0	0	0	0	0	0	0	0	0	0.0400534045393858	0.0980392156862745	0.0603864734299517	0.0174947515745276	0.0975419430355053	0.0657030223390276	0	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_825	0	0	0	0	0	0	0	0	0	0	0	0	0.0870132695236023	0.0183049606443346	0	0	0	0.0972289742343218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400534045393858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0524842547235829	0.0780335544284042	0.26281208935611	0.0278357689631176	0	0	0	0	0	0	0	0	0	0
zOTU_83	0.642288258970626	0.0119674485399713	0	0	0	0	0	0	0	0	0	0	1.04415923428323	0.366099212886692	1.717679305619	0.160956541733732	0.281717505342918	0.449684005833738	0.145613396432472	0	0	0	0	0	0	0	0	0.260824204486176	0.0832085205525046	0.179243592041585	0.32924821657216	0	0	0	0	0	0	0	0	0	0	0.0667556742323097	0.228758169934641	0.513285024154589	0.454863540937719	0.136558720249707	0.0492772667542707	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.113213650331554
zOTU_830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0260824204486176	0	0	0.0182915675873422	0	0	0	0	0	0	0	0	0	0	0	0	0.0150966183574879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0728066982162359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
